,R1_5,V2_1,V3_2,R1_4,R4_5,R7_1,V2_4,V4_1,V4_2,V4_4,R7_2,V1_1,V1_2,V3_1,R4_1,R7_4,R7_5,V3_3,V4_3,R1_1,R1_2,R4_2,V1_3,V3_4,V3_5,R4_3,V2_3,R1_3,R4_4,R7_3,V2_2,V4_5
892e38c5ea593931b78d97c24dc04f70,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892f6f2869967343f2adc72abbf15767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893338c8c939e9cee09f1ea2c772f1f3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8938098d32fe966b820c188802ce1c82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893c641b2eaec7ede3bd1821ac8d3338,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893c88ab770a0776bf89774ddea739df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
893ed853b4f476e963d34f0111008203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893f6226f5e81016ca22f5843aa803d6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89412222bcef177256491301caa55729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8946ab96b3e92f1b9009a050f9ff2881,8,0,3,1,1,0,2,7,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8947f6eead061a87c2dbef622119e321,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8948aa6dc81d0114847365472ac1e17a,0,3,0,0,0,0,0,7,0,0,1,0,0,0,1,4,1,0,0,2,0,0,0,0,2,1,0,4,2,4,0,0
894a227705b1d97a0e10527b541ade2f,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894c13b91297a60cf006d0b4b0578813,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,0,0,0
895182fdba1b0db81d4fb3e1a90459ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895a33935fdc6fec709de73e126e7845,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0
895c7aafb88b2da8095751fa4766e3ae,5,0,0,5,2,0,0,0,9,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
895e3e02465e2a52225f730785363974,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8961a7e45bdecbadf04eb2ac16ede753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
8966cc36dd75aedb791dae1097409801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8966d3d5d5b864468eaef7689e1c9f8d,0,7,6,7,9,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,5,0,0,14,0,0,0,0,0,10,0,0
896b0d4b6cc7c64ca65ff6ab44091143,0,0,0,0,7,0,2,0,0,6,15,0,0,0,0,4,0,8,15,0,0,9,0,0,0,0,0,0,0,12,0,0
896babb7fb43fd15f37d199ad0b8a635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896bda2bb0a8cfe6623333875fc5445a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896c0dbf235bb95dc5eb42d1c95d7e3f,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896e72458765d0070a3ce2444013c644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896f869fb421b58f9019831e5a0fcb27,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8973cb3ca161f3da30250a18f01a85f2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8974c6ca010c8d60761caaca953756b3,5,8,0,2,10,3,6,0,0,1,2,0,4,0,3,4,0,0,0,4,3,3,5,1,0,0,8,8,0,0,11,26
8975ebfc570288ceb470e7a9709b293b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897e6f6f9515798afa66834e6908c120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8980736f8ca8dc097bb71a22f924fc63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898924fc598adf8efd40951a38795769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0
8989447c5ec047636246654ba3197245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
898c598cc2435dced4d4453107bf9868,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0
898df622cb4486ab0ceedc449b04ff80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898e28d1efd88ccd2b9fc1a5ddf03c05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
898f6d1af63de7f679dce93ef6bc3687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
899492b45d424970a05f88a6d9398f45,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8997abe63318b2e359425162ac5a60da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
899960ddc773795fb5a961af8ae461e0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899cde406351a19b67fb4a1cfac0de05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899e6d1bba7c36b515dea9954c89bea9,8,21,1,11,19,16,51,16,31,13,29,42,48,36,9,15,20,32,47,25,38,17,46,33,53,4,21,53,16,12,38,28
89a4a3da46cfc6c701ceacedae397257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89ab86299481f9e056c36c2808055d76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89ae4033f6f2f0cc2637f607ff5d0097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89ae46e32f59c169b7907b9255d5aa1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89ae9713f69c90684fc8346346239582,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89af3d9687f58f614955cd529765a9a5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89af72ebc3309d4af8e0dcbf13bb9dc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89b5e0dd8f82ad3992b0f72d25721569,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89b64e444f679902d75407912e5443aa,0,4,0,0,0,3,3,9,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,7,3,9,0
89b69ede0d0bb4c02c6d8268363dabef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
89bd0f71eb800b1585c640efb985bd45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89bf3844f9d1aec7c13c2e05b9b09374,0,0,9,0,21,6,14,0,4,7,0,0,26,0,0,0,5,0,7,0,13,0,15,0,0,0,0,0,0,0,0,0
89c143d6cbb1b5708428bed4116ab6a6,31,0,12,22,0,8,9,0,14,9,0,0,22,28,0,0,21,0,0,15,8,10,24,21,16,0,0,0,14,10,28,7
89c26bdccb0dbdb928c1d02c3ba31861,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
89c2b9170e94b679edd98315f8866713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
89c6c9c51ef49a66b43b59255599f82e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89c8cff26b6b4c4e12a74f70059acf80,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89c9279c1f3b2606070ad2444e13b761,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89cb0fd900408d8c0e38c0b19e0ce5cc,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89d28a1d58aefdff93c23af2bb59cc7b,18,13,8,6,37,17,0,0,35,16,0,0,12,0,34,20,6,0,0,0,4,8,0,0,10,18,12,20,0,3,9,9
89d46711849ae2a8ff592e42b8610024,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89d497903ae6e497cd19a20294fec04b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
89d72151cad20e76f8c6495d9729127b,5,0,0,3,0,2,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89d9c019fb0a4e845b6805e47d7fb754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89da21037bb9e4923aed565cb2b45d7a,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89dead41aeb1c4cd012cc76e114a1bcf,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89e20d04310c7fc5eb6a8c3f8d065d4a,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
89e39cf4199496cf895353c2f4f1d9ba,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89e4b75765e1673128ed3389f3a5ed26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
89e8b6dda3a5ba06b30dc9a74aa07e4e,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89ebb5a6279f736e17230350b04a8024,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89f83ee16424c46f599ebf533a914fc5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89fea02b710a9b0e706971c367881f7f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
89ffb2dd37755ebcf109a5a8945e7515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a0a49fed5f8198ff27ddc32a8fef261,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a0f4aaae2e12d64c3b5f9f6ed98d47e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8a106c8d224bb0e9526a0442b5851fec,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a1118ffd32d179018161719ce830a81,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a13363e3648fd784f74605917b877bb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a14fe73b8d698faefd426f77f928cab,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a170ea2b81763ec95cb49d0adfe2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a1a378c04cbd5b2690921e788360852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a1eb73b40ca21e60708c879a33b4a77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a1ec9c8803916707073f20f0d6a7823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8a20b2671553e97a56b79c2e76824ba7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
8a235549157974fae3ea9fd27fd0777f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
8a2438cf8e89f081e274415d6c9137e0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a247f75909c4dcd62a868a5aac3497f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
8a2616d57c9b1d772e95233abc58ad37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
8a2e561eaf431628216d0d6ef375cd7a,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a30e0159d91268182ac8cf976877847,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a31d101a53a7c5bd95d377fc80f8758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a38d14d1976fb44116cdcbfc0305792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a3a53838699b552ed5a5bfad66a2284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a3a8c5a18cf4bc29134b753897be392,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
8a3f696ffc6ab530ff4953c24d5286e7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a416a882e0aba342ff0ed526f6e7c7e,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a434550986df8579b9d8d328080849e,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a4723e4dccc31e61d6098eb6c705be7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a47eba67b2edbdbf87cd28a23e8e42c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a480117877fa27820f70a20dc160c24,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a4cd2776cd74b4e07acb6e5a37971f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a4f558f7acdc2d3e22afe553aba4d55,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a4f8cfcf822a7cb55807546f8c7af30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
8a4fddd55881653ea533d33179c91600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a5c658b7ca34ca1a0d1cfe012d0d16b,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a5eccb5cfa1ca4c7652732ff9b39773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
8a620187aaaf5b3ecaf058a9eb2439e3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a626fb3e78150710de318a63c739bcb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8a62e31a5e873412f43861dbb69c43e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
8a6446b1518607539c03ad58dc55f9ae,4,0,0,0,0,0,3,12,10,0,0,0,0,0,9,0,0,0,11,9,8,0,0,0,6,0,0,0,16,0,8,0
8a70a05c1aafe6da0673758881335310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
8a743556be8abcc0ff7dbaf30dd0152f,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a7500f31c8e45fe81ae842fe7917fac,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,13
8a7877c63ba42dc7fd72e93582736ff8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
8a7972b4de3840858790a996f6d82d03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a7dedb7a208e4c7e80c035491f58041,0,0,0,11,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,9,0,4,0,0,0,0,0,0,0,0
8a813f9d724117f433686cb31c7082aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a8895d160b2fda424ad5446e9bf8f4e,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
8a8c3c1a161b0499bf72938b53341351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8a8e636ad1631c2335275fe1c29217a0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0
8a8f71c9e3c76dc599fe5b750eda62a6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a909aa054ae7e7ab0b3c08d11d828cd,0,0,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a938f63a741c61bf638931d46bc4143,3,0,0,4,3,0,0,0,0,0,0,0,0,3,2,2,0,0,9,6,0,4,2,0,5,0,0,0,6,5,0,0
8a951ce0141819efb5ff291bec73eb7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8a99025ba9415f84c3820348289ab75a,63,35,45,42,13,0,23,28,0,41,0,0,40,36,16,21,0,0,32,14,48,38,77,26,0,0,0,27,16,0,78,19
8a992b0f788451dc27170273069f6322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8a999c86e41ba07a948ac9b94db90390,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8a99d57e760ab184f00585b123731c4e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
8a9c6fa95a1fb1641d9274514f6d7680,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a9db9a076428a4f71b481fcb49ef899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a9f91954818f89db7547810b1a8ea87,10,6,5,17,20,10,32,21,31,30,0,29,0,0,0,3,0,0,5,15,12,8,10,18,0,0,21,0,0,0,40,10
8aa50c620dff54747c4b6eca0e4bf8cf,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8aa91fa59b48efea1f5eedf7b7a1313a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8aaa98d2cb4ac3986444064bc328ba45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
8aaaa8d82e84f0578c2ed71c52346da9,0,21,1,15,12,0,6,0,7,0,20,28,8,0,0,16,0,0,0,20,0,15,30,24,0,5,0,0,0,0,0,0
8aaecbcc8af4cba72ae7521704416a37,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,10
8ab87c24077fc16f31fc56ccc63d4618,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ab9bca1344fee816593dac118e7771f,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8aba779970b7ecf4a4f11cb918614f59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
8abdf967e5b46a4af2dc34923219a392,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0
8abf134ea3906db4e32f50af7ebec7ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8ac475cf14c640233afa5fa244348daf,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,32,0,0
8ac4918b38e6bb188ef6bc39dee4a21d,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ac8c26ee39f5c2e775798b3e6f2342f,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ac9e7f20563bf32f008ad20c44dcf9a,4,0,0,0,3,9,0,0,5,0,2,0,0,0,0,0,17,2,0,0,5,0,0,0,0,0,0,0,0,5,0,2
8acc6833dd9be77f2abc8ff39c902192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
8ad760ac14af3f398d4257e05bb9fce9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ad884ebff14641137e3177027dd9513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8ade4e3e64abfc36f0fa577566e04791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ae417e54b77666b4ecd511f216d31ff,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ae41a21ac802402f9a90c7bbe66e208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ae4216617ddee7529e378628b4b5817,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ae5cd3f641556732a503f1e132ec2f1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ae742cf877d85a223afd1572d03098b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
8aeacaeed7d9c0addbbff1fe88ada073,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8aef24f08bcd9a68dbc058c25758bd52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8af3091c4acb4cb98df086fedc129a25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
